merchant_id,business_age_days,merchant_category,merchant_category_name,city,city_tier,has_soundbox,qr_active,gst_registered
M000452,167,1,Restaurant/Dhaba,Jaipur,2,1,1,1
M000453,681,4,Electronics,Nagpur,3,1,1,1
M000454,880,5,Transport/Auto,Bengaluru,1,1,1,0
M000455,581,3,Clothing/Textile,Ahmedabad,2,1,0,0
M000456,103,6,Services/Salon,Hyderabad,1,1,1,0
M000457,1127,1,Restaurant/Dhaba,Lucknow,2,1,1,0
M000458,79,6,Services/Salon,Delhi,1,0,1,0
M000459,1063,1,Restaurant/Dhaba,Bengaluru,1,0,1,1
M000460,1156,0,Kirana/Grocery,Chennai,1,1,1,0
M000461,417,2,Medical/Pharmacy,Ahmedabad,2,1,1,0
M000462,414,4,Electronics,Pune,2,1,1,1
M000463,328,1,Restaurant/Dhaba,Jaipur,2,0,1,0
M000464,368,7,Education/Tuition,Indore,3,1,0,0
M000465,1442,3,Clothing/Textile,Pune,2,1,1,0
M000466,503,3,Clothing/Textile,Bengaluru,1,1,1,1
M000467,645,3,Clothing/Textile,Bhopal,3,0,0,1
M000468,991,7,Education/Tuition,Bengaluru,1,1,1,0
M000469,821,0,Kirana/Grocery,Bhopal,3,1,1,1
M000470,1195,3,Clothing/Textile,Hyderabad,1,1,0,1
M000471,1223,5,Transport/Auto,Bhopal,3,0,1,1
M000472,42,0,Kirana/Grocery,Chennai,1,1,1,1
M000473,478,4,Electronics,Kochi,3,1,1,0
M000474,203,3,Clothing/Textile,Surat,2,0,1,0
M000475,1185,2,Medical/Pharmacy,Varanasi,3,0,1,1
M000476,624,1,Restaurant/Dhaba,Hyderabad,1,0,1,1
M000477,961,4,Electronics,Ahmedabad,2,1,1,1
M000478,298,5,Transport/Auto,Bhopal,3,1,1,0
M000479,1304,2,Medical/Pharmacy,Lucknow,2,1,1,0
M000480,1423,4,Electronics,Lucknow,2,0,1,1
M000481,647,5,Transport/Auto,Ahmedabad,2,0,1,0
M000482,802,3,Clothing/Textile,Ahmedabad,2,0,1,1
M000483,894,4,Electronics,Jaipur,2,0,1,1
M000484,555,4,Electronics,Pune,2,0,1,1
M000485,917,4,Electronics,Varanasi,3,1,1,0
M000486,701,0,Kirana/Grocery,Mumbai,1,1,0,1
M000487,207,7,Education/Tuition,Chennai,1,1,1,1
M000488,288,2,Medical/Pharmacy,Varanasi,3,1,1,0
M000489,289,6,Services/Salon,Nagpur,3,1,1,0
M000490,1188,5,Transport/Auto,Jaipur,2,0,1,1
M000491,672,7,Education/Tuition,Pune,2,1,1,1
M000492,110,3,Clothing/Textile,Delhi,1,0,1,0
M000493,1420,1,Restaurant/Dhaba,Bengaluru,1,0,1,1
M000494,1112,3,Clothing/Textile,Ahmedabad,2,1,1,0
M000495,1127,3,Clothing/Textile,Lucknow,2,1,1,1
M000496,1292,0,Kirana/Grocery,Jaipur,2,1,1,1
M000497,158,0,Kirana/Grocery,Delhi,1,1,1,1
M000498,441,4,Electronics,Varanasi,3,1,1,0
M000499,344,7,Education/Tuition,Kochi,3,1,1,0
M000500,1427,3,Clothing/Textile,Surat,2,1,1,0
M000501,1490,2,Medical/Pharmacy,Surat,2,1,1,1
M000502,1191,0,Kirana/Grocery,Mumbai,1,1,1,0
M000503,484,5,Transport/Auto,Kochi,3,1,1,0
M000504,644,7,Education/Tuition,Lucknow,2,1,1,0
M000505,928,0,Kirana/Grocery,Chennai,1,1,1,1
M000506,932,2,Medical/Pharmacy,Kochi,3,0,1,0
M000507,1062,0,Kirana/Grocery,Bhopal,3,1,1,1
M000508,261,6,Services/Salon,Indore,3,0,1,0
M000509,640,2,Medical/Pharmacy,Lucknow,2,1,1,1
M000510,759,7,Education/Tuition,Ahmedabad,2,1,1,0
M000511,994,6,Services/Salon,Lucknow,2,1,1,1
M000512,1450,6,Services/Salon,Nagpur,3,0,1,0
M000513,911,1,Restaurant/Dhaba,Nagpur,3,0,1,0
M000514,347,2,Medical/Pharmacy,Bengaluru,1,1,1,1
M000515,551,1,Restaurant/Dhaba,Chennai,1,0,1,0
M000516,1140,5,Transport/Auto,Ahmedabad,2,1,1,0
M000517,745,4,Electronics,Bhopal,3,1,1,1
M000518,1371,4,Electronics,Varanasi,3,1,1,0
M000519,1386,7,Education/Tuition,Hyderabad,1,1,1,0
M000520,1413,7,Education/Tuition,Lucknow,2,1,1,1
M000521,1294,7,Education/Tuition,Jaipur,2,1,1,0
M000522,1109,6,Services/Salon,Nagpur,3,0,1,1
M000523,1163,0,Kirana/Grocery,Indore,3,0,1,0
M000524,1102,2,Medical/Pharmacy,Kochi,3,0,1,1
M000525,1069,0,Kirana/Grocery,Surat,2,1,1,0
M000526,1126,2,Medical/Pharmacy,Lucknow,2,1,1,1
M000527,913,7,Education/Tuition,Chennai,1,1,1,0
M000528,231,0,Kirana/Grocery,Bengaluru,1,1,1,0
M000529,122,4,Electronics,Bhopal,3,0,1,1
M000530,1086,5,Transport/Auto,Varanasi,3,1,1,0
M000531,448,4,Electronics,Nagpur,3,1,1,0
M000532,1256,0,Kirana/Grocery,Bhopal,3,1,1,0
M000533,580,2,Medical/Pharmacy,Ahmedabad,2,0,1,1
M000534,655,3,Clothing/Textile,Nagpur,3,1,1,0
M000535,874,5,Transport/Auto,Indore,3,0,1,0
M000536,911,2,Medical/Pharmacy,Nagpur,3,1,1,0
M000537,749,0,Kirana/Grocery,Chennai,1,1,1,1
M000538,1365,2,Medical/Pharmacy,Surat,2,0,1,0
M000539,973,7,Education/Tuition,Delhi,1,1,1,0
M000540,423,1,Restaurant/Dhaba,Nagpur,3,1,1,0
M000541,838,2,Medical/Pharmacy,Ahmedabad,2,1,1,0
M000542,901,4,Electronics,Bengaluru,1,1,1,0
M000543,1264,6,Services/Salon,Jaipur,2,1,1,0
M000544,896,4,Electronics,Pune,2,1,1,0
M000545,600,1,Restaurant/Dhaba,Pune,2,0,1,0
M000546,1209,5,Transport/Auto,Mumbai,1,1,0,0
M000547,663,2,Medical/Pharmacy,Ahmedabad,2,1,1,1
M000548,661,5,Transport/Auto,Lucknow,2,1,1,0
M000549,838,3,Clothing/Textile,Nagpur,3,1,1,1
M000550,351,2,Medical/Pharmacy,Surat,2,1,1,1
M000551,1488,4,Electronics,Varanasi,3,0,1,0
M000552,603,6,Services/Salon,Ahmedabad,2,0,1,0
M000553,1093,4,Electronics,Ahmedabad,2,1,1,1
M000554,1093,5,Transport/Auto,Indore,3,1,1,1
M000555,899,0,Kirana/Grocery,Surat,2,1,1,1
M000556,1243,4,Electronics,Hyderabad,1,1,1,0
M000557,775,0,Kirana/Grocery,Mumbai,1,0,1,1
M000558,1068,4,Electronics,Bhopal,3,1,1,1
M000559,1177,7,Education/Tuition,Pune,2,0,1,1
M000560,1333,4,Electronics,Surat,2,1,1,1
M000561,966,6,Services/Salon,Hyderabad,1,1,1,0
M000562,988,3,Clothing/Textile,Hyderabad,1,1,1,1
M000563,77,0,Kirana/Grocery,Mumbai,1,1,1,0
M000564,218,0,Kirana/Grocery,Jaipur,2,0,1,1
M000565,333,4,Electronics,Pune,2,1,1,1
M000566,1158,7,Education/Tuition,Jaipur,2,1,1,0
M000567,398,0,Kirana/Grocery,Ahmedabad,2,1,1,1
M000568,489,4,Electronics,Indore,3,0,1,0
M000569,276,4,Electronics,Mumbai,1,0,1,0
M000570,293,5,Transport/Auto,Jaipur,2,1,1,0
M000571,1259,2,Medical/Pharmacy,Nagpur,3,0,1,0
M000572,559,0,Kirana/Grocery,Jaipur,2,1,1,1
M000573,1417,6,Services/Salon,Ahmedabad,2,0,1,0
M000574,779,1,Restaurant/Dhaba,Varanasi,3,0,1,1
M000575,1393,5,Transport/Auto,Kochi,3,1,0,0
M000576,436,0,Kirana/Grocery,Bengaluru,1,1,0,0
M000577,482,6,Services/Salon,Nagpur,3,0,1,1
M000578,843,7,Education/Tuition,Lucknow,2,1,1,0
M000579,607,0,Kirana/Grocery,Mumbai,1,0,1,0
M000580,994,3,Clothing/Textile,Jaipur,2,1,1,1
M000581,1203,1,Restaurant/Dhaba,Varanasi,3,1,1,0
M000582,1246,1,Restaurant/Dhaba,Jaipur,2,0,1,0
M000583,176,6,Services/Salon,Hyderabad,1,1,1,1
M000584,435,3,Clothing/Textile,Jaipur,2,1,1,1
M000585,212,3,Clothing/Textile,Hyderabad,1,1,0,1
M000586,1159,0,Kirana/Grocery,Mumbai,1,1,1,1
M000587,265,2,Medical/Pharmacy,Bengaluru,1,1,1,0
M000588,667,6,Services/Salon,Delhi,1,0,0,0
M000589,987,3,Clothing/Textile,Delhi,1,0,1,1
M000590,208,1,Restaurant/Dhaba,Chennai,1,1,1,1
M000591,461,6,Services/Salon,Ahmedabad,2,0,1,1
M000592,1454,1,Restaurant/Dhaba,Hyderabad,1,0,1,0
M000593,554,0,Kirana/Grocery,Delhi,1,0,1,0
M000594,772,6,Services/Salon,Indore,3,0,1,1
M000595,352,2,Medical/Pharmacy,Ahmedabad,2,1,1,0
M000596,1314,4,Electronics,Jaipur,2,1,1,1
M000597,428,6,Services/Salon,Chennai,1,1,1,0
M000598,366,3,Clothing/Textile,Mumbai,1,0,1,0
M000599,1353,3,Clothing/Textile,Chennai,1,1,1,0
M000600,148,0,Kirana/Grocery,Hyderabad,1,1,1,0
M000601,442,5,Transport/Auto,Bengaluru,1,1,1,0
M000602,609,5,Transport/Auto,Bengaluru,1,0,1,1
M000603,1437,2,Medical/Pharmacy,Delhi,1,0,1,0
M000604,334,1,Restaurant/Dhaba,Delhi,1,1,1,0
M000605,225,1,Restaurant/Dhaba,Surat,2,0,1,1
M000606,362,4,Electronics,Bengaluru,1,0,1,1
M000607,1073,1,Restaurant/Dhaba,Pune,2,1,1,0
M000608,652,5,Transport/Auto,Lucknow,2,1,1,1
M000609,687,5,Transport/Auto,Jaipur,2,1,1,1
M000610,733,7,Education/Tuition,Mumbai,1,1,1,1
M000611,1486,3,Clothing/Textile,Varanasi,3,0,1,1
M000612,912,4,Electronics,Lucknow,2,0,1,0
M000613,1479,2,Medical/Pharmacy,Mumbai,1,0,0,1
M000614,1282,4,Electronics,Bhopal,3,1,1,0
M000615,553,6,Services/Salon,Varanasi,3,0,1,0
M000616,246,2,Medical/Pharmacy,Hyderabad,1,1,1,0
M000617,1019,5,Transport/Auto,Mumbai,1,1,1,0
M000618,404,1,Restaurant/Dhaba,Indore,3,1,1,0
M000619,65,0,Kirana/Grocery,Pune,2,0,1,1
M000620,805,4,Electronics,Hyderabad,1,0,1,0
M000621,57,4,Electronics,Mumbai,1,1,1,1
M000622,1425,3,Clothing/Textile,Pune,2,1,1,0
M000623,115,7,Education/Tuition,Pune,2,1,1,0
M000624,217,7,Education/Tuition,Surat,2,1,0,0
M000625,334,7,Education/Tuition,Pune,2,1,1,0
M000626,795,3,Clothing/Textile,Lucknow,2,1,1,1
M000627,1475,5,Transport/Auto,Lucknow,2,0,1,1
M000628,109,2,Medical/Pharmacy,Hyderabad,1,0,1,1
M000629,215,7,Education/Tuition,Delhi,1,1,0,0
M000630,1058,0,Kirana/Grocery,Lucknow,2,1,1,1
M000631,587,6,Services/Salon,Nagpur,3,0,1,0
M000632,538,3,Clothing/Textile,Lucknow,2,1,1,1
M000633,1000,3,Clothing/Textile,Jaipur,2,1,1,0
M000634,1055,1,Restaurant/Dhaba,Hyderabad,1,1,0,1
M000635,246,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0
M000636,286,5,Transport/Auto,Jaipur,2,1,1,0
M000637,1477,7,Education/Tuition,Bengaluru,1,1,1,0
M000638,353,5,Transport/Auto,Chennai,1,1,1,1
M000639,226,3,Clothing/Textile,Jaipur,2,1,1,0
M000640,533,2,Medical/Pharmacy,Hyderabad,1,1,1,1
M000641,1325,6,Services/Salon,Hyderabad,1,0,1,0
M000642,723,7,Education/Tuition,Hyderabad,1,0,1,0
M000643,988,0,Kirana/Grocery,Chennai,1,1,1,0
M000644,47,3,Clothing/Textile,Delhi,1,1,1,0
M000645,136,2,Medical/Pharmacy,Kochi,3,1,1,0
M000646,154,2,Medical/Pharmacy,Surat,2,1,1,1
M000647,512,7,Education/Tuition,Lucknow,2,0,1,0
M000648,1057,3,Clothing/Textile,Bhopal,3,1,1,1
M000649,656,7,Education/Tuition,Pune,2,1,1,1
M000650,380,2,Medical/Pharmacy,Mumbai,1,1,1,1
M000651,380,4,Electronics,Jaipur,2,1,1,0
M000652,678,7,Education/Tuition,Ahmedabad,2,1,1,1
M000653,930,2,Medical/Pharmacy,Pune,2,0,1,0
M000654,257,3,Clothing/Textile,Surat,2,1,1,0
M000655,45,2,Medical/Pharmacy,Chennai,1,1,1,0
M000656,454,7,Education/Tuition,Chennai,1,0,1,1
M000657,493,6,Services/Salon,Jaipur,2,1,1,0
M000658,753,3,Clothing/Textile,Lucknow,2,1,1,0
M000659,1299,1,Restaurant/Dhaba,Pune,2,0,1,0
M000660,823,3,Clothing/Textile,Lucknow,2,1,1,0
M000661,206,2,Medical/Pharmacy,Varanasi,3,0,1,1
M000662,572,3,Clothing/Textile,Pune,2,1,1,1
M000663,538,0,Kirana/Grocery,Delhi,1,0,1,1
M000664,593,3,Clothing/Textile,Bengaluru,1,0,0,1
M000665,262,3,Clothing/Textile,Hyderabad,1,1,1,0
M000666,1091,7,Education/Tuition,Mumbai,1,0,1,1
M000667,520,0,Kirana/Grocery,Bengaluru,1,1,1,1
M000668,1046,0,Kirana/Grocery,Hyderabad,1,0,1,0
M000669,473,0,Kirana/Grocery,Chennai,1,1,1,1
M000670,49,5,Transport/Auto,Bengaluru,1,0,1,0
M000671,140,4,Electronics,Nagpur,3,0,1,0
M000672,516,5,Transport/Auto,Bengaluru,1,0,1,1
M000673,118,3,Clothing/Textile,Lucknow,2,0,1,0
M000674,1372,5,Transport/Auto,Lucknow,2,0,1,1
M000675,1171,7,Education/Tuition,Nagpur,3,1,1,1
M000676,463,5,Transport/Auto,Delhi,1,0,1,0
M000677,1292,0,Kirana/Grocery,Pune,2,0,1,1
M000678,101,0,Kirana/Grocery,Kochi,3,0,1,0
M000679,851,1,Restaurant/Dhaba,Indore,3,0,1,0
M000680,1452,5,Transport/Auto,Kochi,3,1,1,1
M000681,845,4,Electronics,Bengaluru,1,1,1,1
M000682,433,7,Education/Tuition,Delhi,1,0,0,0
M000683,280,7,Education/Tuition,Surat,2,1,1,0
M000684,898,7,Education/Tuition,Varanasi,3,1,1,0
M000685,1248,3,Clothing/Textile,Pune,2,0,1,0
M000686,897,6,Services/Salon,Lucknow,2,1,1,1
M000687,1275,7,Education/Tuition,Mumbai,1,0,1,1
M000688,1235,6,Services/Salon,Bhopal,3,0,1,0
M000689,925,2,Medical/Pharmacy,Delhi,1,1,1,0
M000690,285,4,Electronics,Delhi,1,0,1,1
M000691,1141,4,Electronics,Jaipur,2,1,1,0
M000692,902,1,Restaurant/Dhaba,Ahmedabad,2,0,1,1
M000693,521,3,Clothing/Textile,Chennai,1,1,1,1
M000694,365,3,Clothing/Textile,Hyderabad,1,0,1,0
M000695,1460,0,Kirana/Grocery,Jaipur,2,1,1,0
M000696,662,0,Kirana/Grocery,Chennai,1,1,1,0
M000697,1342,4,Electronics,Lucknow,2,0,1,0
M000698,391,1,Restaurant/Dhaba,Chennai,1,1,1,1
M000699,1494,3,Clothing/Textile,Pune,2,0,1,1
M000700,1083,1,Restaurant/Dhaba,Lucknow,2,0,1,1
M000701,948,2,Medical/Pharmacy,Mumbai,1,1,1,1
M000702,923,6,Services/Salon,Delhi,1,0,1,1
M000703,666,3,Clothing/Textile,Mumbai,1,1,1,0
M000704,1276,0,Kirana/Grocery,Chennai,1,1,1,1
M000705,776,4,Electronics,Bhopal,3,1,1,1
M000706,1177,1,Restaurant/Dhaba,Hyderabad,1,1,1,0
M000707,712,6,Services/Salon,Indore,3,1,1,1
M000708,1032,6,Services/Salon,Chennai,1,1,1,0
M000709,1036,7,Education/Tuition,Pune,2,1,1,0
M000710,722,6,Services/Salon,Bhopal,3,1,0,0
M000711,244,0,Kirana/Grocery,Jaipur,2,0,1,1
M000712,147,4,Electronics,Lucknow,2,1,1,0
M000713,256,0,Kirana/Grocery,Lucknow,2,1,1,0
M000714,920,3,Clothing/Textile,Bengaluru,1,1,0,1
M000715,473,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M000716,578,2,Medical/Pharmacy,Nagpur,3,0,1,0
M000717,858,7,Education/Tuition,Indore,3,0,1,1
M000718,1490,5,Transport/Auto,Mumbai,1,1,1,1
M000719,41,7,Education/Tuition,Pune,2,1,1,1
M000720,1175,6,Services/Salon,Bhopal,3,0,1,1
M000721,518,0,Kirana/Grocery,Bengaluru,1,0,1,1
M000722,1304,5,Transport/Auto,Chennai,1,1,1,0
M000723,608,1,Restaurant/Dhaba,Lucknow,2,0,1,0
M000724,1333,3,Clothing/Textile,Lucknow,2,1,1,0
M000725,771,7,Education/Tuition,Indore,3,1,0,0
M000726,1390,0,Kirana/Grocery,Delhi,1,1,1,0
M000727,197,3,Clothing/Textile,Kochi,3,0,1,0
M000728,990,2,Medical/Pharmacy,Hyderabad,1,0,1,0
M000729,1381,6,Services/Salon,Delhi,1,1,1,0
M000730,1299,2,Medical/Pharmacy,Delhi,1,0,1,1
M000731,1354,6,Services/Salon,Varanasi,3,1,1,0
M000732,229,4,Electronics,Pune,2,1,1,0
M000733,893,4,Electronics,Surat,2,1,1,0
M000734,783,4,Electronics,Ahmedabad,2,1,1,0
M000735,1066,3,Clothing/Textile,Indore,3,1,1,0
M000736,1419,4,Electronics,Jaipur,2,1,1,1
M000737,803,1,Restaurant/Dhaba,Bhopal,3,1,1,0
M000738,126,5,Transport/Auto,Surat,2,1,1,1
M000739,100,5,Transport/Auto,Jaipur,2,1,1,0
M000740,1022,3,Clothing/Textile,Jaipur,2,1,1,0
M000741,386,3,Clothing/Textile,Mumbai,1,1,1,0
M000742,841,4,Electronics,Surat,2,1,1,0
M000743,573,6,Services/Salon,Surat,2,1,1,1
M000744,1303,5,Transport/Auto,Bengaluru,1,0,1,0
M000745,283,7,Education/Tuition,Kochi,3,1,1,0
M000746,1235,5,Transport/Auto,Lucknow,2,0,1,1
M000747,1017,4,Electronics,Pune,2,1,1,0
M000748,1219,3,Clothing/Textile,Kochi,3,1,1,0
M000749,33,2,Medical/Pharmacy,Lucknow,2,1,1,0
M000750,174,6,Services/Salon,Chennai,1,0,1,1
M000751,194,7,Education/Tuition,Indore,3,0,1,0
M000752,373,2,Medical/Pharmacy,Pune,2,0,1,1
M000753,1158,4,Electronics,Bengaluru,1,1,1,0
M000754,1367,2,Medical/Pharmacy,Chennai,1,0,1,1
M000755,1222,1,Restaurant/Dhaba,Indore,3,0,1,0
M000756,549,1,Restaurant/Dhaba,Lucknow,2,1,1,0
M000757,955,1,Restaurant/Dhaba,Ahmedabad,2,0,1,0
M000758,1489,3,Clothing/Textile,Varanasi,3,1,1,1
M000759,638,3,Clothing/Textile,Kochi,3,0,1,0
M000760,541,3,Clothing/Textile,Delhi,1,1,1,0
M000761,438,3,Clothing/Textile,Hyderabad,1,1,1,1
M000762,465,3,Clothing/Textile,Hyderabad,1,0,1,0
M000763,1368,4,Electronics,Ahmedabad,2,1,1,1
M000764,571,7,Education/Tuition,Chennai,1,0,1,0
M000765,642,2,Medical/Pharmacy,Lucknow,2,1,1,0
M000766,929,4,Electronics,Varanasi,3,1,1,0
M000767,1116,7,Education/Tuition,Varanasi,3,0,1,0
M000768,1085,2,Medical/Pharmacy,Bengaluru,1,1,1,0
M000769,1264,4,Electronics,Varanasi,3,1,1,0
M000770,592,1,Restaurant/Dhaba,Chennai,1,0,1,0
M000771,604,0,Kirana/Grocery,Nagpur,3,0,1,1
M000772,1133,3,Clothing/Textile,Mumbai,1,0,1,1
M000773,1051,0,Kirana/Grocery,Ahmedabad,2,0,1,0
M000774,372,0,Kirana/Grocery,Bhopal,3,0,1,1
M000775,1285,1,Restaurant/Dhaba,Mumbai,1,0,1,1
M000776,642,0,Kirana/Grocery,Mumbai,1,1,1,0
M000777,158,0,Kirana/Grocery,Ahmedabad,2,1,1,1
M000778,1072,1,Restaurant/Dhaba,Lucknow,2,0,1,1
M000779,386,7,Education/Tuition,Ahmedabad,2,1,0,0
M000780,1472,2,Medical/Pharmacy,Pune,2,1,1,0
M000781,988,4,Electronics,Lucknow,2,0,1,0
M000782,110,5,Transport/Auto,Bengaluru,1,0,1,1
M000783,695,0,Kirana/Grocery,Mumbai,1,1,1,0
M000784,810,7,Education/Tuition,Delhi,1,1,1,1
M000785,1171,3,Clothing/Textile,Nagpur,3,1,1,0
M000786,820,1,Restaurant/Dhaba,Surat,2,1,1,0
M000787,521,6,Services/Salon,Jaipur,2,1,1,0
M000788,254,6,Services/Salon,Ahmedabad,2,1,1,1
M000789,1016,0,Kirana/Grocery,Nagpur,3,1,1,1
M000790,448,5,Transport/Auto,Delhi,1,1,1,0
M000791,809,2,Medical/Pharmacy,Pune,2,0,1,0
M000792,166,7,Education/Tuition,Lucknow,2,0,1,0
M000793,255,2,Medical/Pharmacy,Surat,2,1,1,1
M000794,1387,5,Transport/Auto,Chennai,1,1,1,0
M000795,1282,3,Clothing/Textile,Kochi,3,1,1,1
M000796,352,0,Kirana/Grocery,Kochi,3,0,1,0
M000797,1161,3,Clothing/Textile,Ahmedabad,2,1,1,1
M000798,841,2,Medical/Pharmacy,Ahmedabad,2,0,1,0
M000799,474,6,Services/Salon,Bhopal,3,0,1,0
M000800,36,2,Medical/Pharmacy,Ahmedabad,2,1,1,0
M000801,157,4,Electronics,Delhi,1,1,1,1
M000802,1406,2,Medical/Pharmacy,Ahmedabad,2,0,1,1
M000803,296,1,Restaurant/Dhaba,Ahmedabad,2,1,1,1
M000804,714,4,Electronics,Pune,2,1,1,0
M000805,957,3,Clothing/Textile,Surat,2,1,1,0
M000806,243,2,Medical/Pharmacy,Indore,3,1,1,0
M000807,276,5,Transport/Auto,Bhopal,3,1,1,1
M000808,1427,1,Restaurant/Dhaba,Jaipur,2,0,1,1
M000809,450,4,Electronics,Mumbai,1,1,1,0
M000810,1094,1,Restaurant/Dhaba,Indore,3,0,1,0
M000811,746,4,Electronics,Varanasi,3,1,1,1
M000812,1401,4,Electronics,Mumbai,1,1,1,1
M000813,172,4,Electronics,Nagpur,3,1,1,0
M000814,170,7,Education/Tuition,Bhopal,3,0,1,1
M000815,594,7,Education/Tuition,Pune,2,1,1,0
M000816,136,5,Transport/Auto,Lucknow,2,0,1,0
M000817,62,3,Clothing/Textile,Jaipur,2,1,1,0
M000818,1253,4,Electronics,Chennai,1,0,1,0
M000819,148,4,Electronics,Bengaluru,1,1,1,1
M000820,258,7,Education/Tuition,Kochi,3,1,1,1
M000821,717,1,Restaurant/Dhaba,Chennai,1,0,1,0
M000822,1238,4,Electronics,Mumbai,1,1,1,0
M000823,859,3,Clothing/Textile,Pune,2,1,1,1
M000824,1040,6,Services/Salon,Jaipur,2,1,1,1
M000825,879,5,Transport/Auto,Bhopal,3,0,1,0
M000826,1268,5,Transport/Auto,Mumbai,1,1,1,0
M000827,762,1,Restaurant/Dhaba,Mumbai,1,1,1,0
M000828,1183,6,Services/Salon,Ahmedabad,2,0,1,1
M000829,874,4,Electronics,Pune,2,1,1,0
M000830,301,1,Restaurant/Dhaba,Hyderabad,1,1,1,1
M000831,664,7,Education/Tuition,Ahmedabad,2,1,1,0
M000832,1061,5,Transport/Auto,Chennai,1,0,1,0
M000833,432,3,Clothing/Textile,Chennai,1,1,1,1
M000834,957,1,Restaurant/Dhaba,Ahmedabad,2,1,1,0
M000835,656,3,Clothing/Textile,Ahmedabad,2,1,1,0
M000836,1422,7,Education/Tuition,Indore,3,1,1,1
M000837,646,7,Education/Tuition,Jaipur,2,1,1,0
M000838,1010,6,Services/Salon,Surat,2,1,1,0
M000839,566,6,Services/Salon,Surat,2,1,1,0
M000840,1106,2,Medical/Pharmacy,Chennai,1,0,1,0
M000841,276,4,Electronics,Lucknow,2,1,1,0
M000842,366,3,Clothing/Textile,Chennai,1,1,1,0
M000843,1334,4,Electronics,Varanasi,3,1,1,1
M000844,62,6,Services/Salon,Chennai,1,1,1,0
M000845,828,3,Clothing/Textile,Ahmedabad,2,1,1,0
M000846,577,0,Kirana/Grocery,Chennai,1,1,1,1
M000847,1396,6,Services/Salon,Indore,3,1,1,0
M000848,920,0,Kirana/Grocery,Jaipur,2,0,1,0
M000849,1292,0,Kirana/Grocery,Pune,2,1,1,1
M000850,758,6,Services/Salon,Mumbai,1,0,0,1
M000851,1230,3,Clothing/Textile,Surat,2,0,1,1
M000852,73,5,Transport/Auto,Bengaluru,1,1,1,0
M000853,333,5,Transport/Auto,Indore,3,1,1,0
M000854,298,4,Electronics,Bengaluru,1,1,1,0
M000855,712,0,Kirana/Grocery,Mumbai,1,1,1,1
M000856,429,4,Electronics,Delhi,1,0,1,1
M000857,632,3,Clothing/Textile,Jaipur,2,1,1,0
M000858,951,4,Electronics,Pune,2,1,1,0
M000859,1000,4,Electronics,Delhi,1,1,1,0
M000860,460,0,Kirana/Grocery,Indore,3,1,1,0
M000861,450,6,Services/Salon,Pune,2,1,1,1
M000862,160,5,Transport/Auto,Ahmedabad,2,1,1,0
M000863,1463,1,Restaurant/Dhaba,Pune,2,1,1,0
M000864,1278,2,Medical/Pharmacy,Lucknow,2,1,1,0
M000865,1196,3,Clothing/Textile,Lucknow,2,1,1,1
M000866,607,3,Clothing/Textile,Delhi,1,0,1,1
M000867,569,3,Clothing/Textile,Delhi,1,1,1,0
M000868,154,2,Medical/Pharmacy,Varanasi,3,1,1,0
M000869,1265,1,Restaurant/Dhaba,Indore,3,1,1,1
M000870,963,5,Transport/Auto,Surat,2,0,0,1
M000871,1481,4,Electronics,Chennai,1,1,1,0
M000872,1490,5,Transport/Auto,Ahmedabad,2,1,0,0
M000873,621,7,Education/Tuition,Ahmedabad,2,1,1,1
M000874,1291,3,Clothing/Textile,Bengaluru,1,0,1,0
M000875,673,4,Electronics,Delhi,1,0,1,0
M000876,357,0,Kirana/Grocery,Surat,2,1,1,0
M000877,841,5,Transport/Auto,Lucknow,2,1,1,1
M000878,1172,0,Kirana/Grocery,Bengaluru,1,1,1,1
M000879,75,0,Kirana/Grocery,Mumbai,1,1,1,1
M000880,113,6,Services/Salon,Mumbai,1,0,1,0
M000881,823,5,Transport/Auto,Lucknow,2,0,1,0
M000882,381,3,Clothing/Textile,Mumbai,1,1,1,0
M000883,1066,2,Medical/Pharmacy,Hyderabad,1,0,0,1
M000884,666,3,Clothing/Textile,Indore,3,1,1,1
M000885,1225,0,Kirana/Grocery,Chennai,1,1,0,0
M000886,263,0,Kirana/Grocery,Jaipur,2,1,0,1
M000887,1234,3,Clothing/Textile,Delhi,1,1,1,0
M000888,1104,2,Medical/Pharmacy,Mumbai,1,1,1,0
M000889,810,2,Medical/Pharmacy,Mumbai,1,1,1,1
M000890,710,6,Services/Salon,Jaipur,2,1,1,0
M000891,1448,4,Electronics,Bhopal,3,1,1,0
M000892,962,1,Restaurant/Dhaba,Nagpur,3,0,1,1
M000893,1482,0,Kirana/Grocery,Lucknow,2,0,1,1
M000894,1327,7,Education/Tuition,Jaipur,2,1,1,0
M000895,890,2,Medical/Pharmacy,Mumbai,1,1,1,1
M000896,1260,5,Transport/Auto,Hyderabad,1,0,1,1
M000897,177,6,Services/Salon,Bhopal,3,0,1,0
M000898,329,0,Kirana/Grocery,Bengaluru,1,1,0,1
M000899,578,1,Restaurant/Dhaba,Chennai,1,1,1,0
M000900,1007,5,Transport/Auto,Mumbai,1,1,1,1
M000901,412,0,Kirana/Grocery,Delhi,1,1,1,1
M000902,829,6,Services/Salon,Hyderabad,1,1,1,1
M000903,563,6,Services/Salon,Jaipur,2,0,1,0
M000904,1286,2,Medical/Pharmacy,Lucknow,2,1,1,1
